gene,p_val,logFC,p_val_adj
FKBP11,0.709716715875409,-1.7861726,1.0
PI4KB,0.8669132265110785,-1.7855006,1.0
AAK1,0.7611142382798277,-1.7852974,1.0
LRRIQ1,0.5620099960499321,-1.784598,1.0
MORN3,0.5771084336892953,-1.7781261,1.0
CC2D2A,0.30828330661641923,-1.7780409,1.0
ATP6V0B,0.7998081227647758,-1.7776763,1.0
METTL9,0.9114370801945357,-1.7688773,1.0
CIAO1,0.9090855165975874,-1.7676857,1.0
DSE,0.8715826203846851,-1.7675673,1.0
ARHGEF7,0.8251164751565861,-1.7632924,1.0
ARL6IP5,0.9822523511815658,-1.7611897,1.0
PPP1R15A,0.7724376840996374,-1.7603595,1.0
DNAJC10,0.6617566047302958,-1.7428863,1.0
METTL17,0.8413187527516234,-1.7427629,1.0
DOT1L,0.8669132265110785,-1.7419841,1.0
FNTA,0.9279186045029189,-1.7416749,1.0
UBE2E3,0.8832753527215915,-1.7250597,1.0
DHX40,0.6130617509251869,-1.7216771,1.0
ARAP1,0.547105055702001,-1.7140073,1.0
PCIF1,0.9397105033610955,-1.7122617,1.0
ATP9A,0.6790491668169761,-1.7116996,1.0
IFT57,0.15931458428700773,-1.7047297,1.0
ODF2,0.7408619034348207,-1.7034454,1.0
ORMDL3,0.7838097961264193,-1.7017968,1.0
PLEKHF2,0.8089883575418363,-1.6932751,1.0
MTHFR,0.7838097961264193,-1.6887453,1.0
KPNA1,0.953878023167193,-1.6865208,1.0
RBM38,0.711926076315301,-1.6801355,1.0
PPP3R1,0.9515156358859534,-1.6722063,1.0
KIF9,0.4521182809266504,-1.671044,1.0
EDEM3,0.8856170381774326,-1.6709434,1.0
PLPPR3,0.5883006825611719,-1.6706997,1.0
NDE1,0.8599178846125317,-1.6693435,1.0
PAN2,0.899687429460014,-1.6682433,1.0
CTXN1,0.3395467614047398,-1.6621795,1.0
DYNC2LI1,0.709716715875409,-1.6570811,1.0
CFAP298,0.33506635124486206,-1.6557887,1.0
PEBP1,0.4820876868875209,-1.6489956,1.0
UBXN11,0.4113103435929887,-1.6470044,1.0
PIKFYVE,0.7838097961264193,-1.6445563,1.0
IGF1R,0.7929409792359955,-1.6395499,1.0
BCL2L1,0.5934210114055594,-1.6347193,1.0
ROPN1L,0.4104665346475863,-1.6343013,1.0
HSPBP1,0.6319289523054497,-1.6253803,1.0
EYA1,0.6089030446677812,-1.6234657,1.0
NDUFA7,0.7207875611490138,-1.6217774,1.0
IFRD1,0.7611142382798277,-1.6216985,1.0
PPHLN1,0.9562408157453288,-1.6209607,1.0
LSM14B,0.8856170381774326,-1.6207995,1.0
PRPF39,0.8158909028802555,-1.6203759,1.0
TNFRSF21,0.683399281530356,-1.609549,1.0
FTO,0.5026522654288271,-1.608474,1.0
PPT1,0.9822523511815658,-1.6069053,1.0
NAGK,0.7656376305934849,-1.6062833,1.0
PSENEN,0.3373017747320112,-1.6062244,1.0
LAMP3,0.7883717527607821,-1.604715,1.0
SLC6A6,0.9279186045029189,-1.596475,1.0
KIAA1522,0.561010258983896,-1.5884757,1.0
TBC1D8,0.7009038201214309,-1.5830872,1.0
ECHDC1,0.899687429460014,-1.5829974,1.0
PPID,0.7565989963099291,-1.5721151,1.0
TANK,0.9491536746111058,-1.5709591,1.0
STAT2,0.7998081227647758,-1.5614347,1.0
PISD,0.8021006431516319,-1.5607024,1.0
KIF2A,0.7431036073435087,-1.5605997,1.0
PLXNB1,0.8622484721512607,-1.5598464,1.0
FAM174A,0.4867209107242879,-1.5540538,1.0
BCCIP,0.7431036073435087,-1.5524291,1.0
KLF4,0.7975173260963252,-1.5501117,1.0
