gene,p_val,logFC,p_val_adj
PTDSS2,0.8949409145665761,-1.7373972,1.0
C12orf75,0.6737695415253211,-1.7343017,1.0
KIZ,0.9145992443643928,-1.733179,1.0
UNC13B,0.9033587312633607,-1.7321802,1.0
GPR162,0.9696001485869004,-1.7226441,1.0
IGFBP6,0.7130195710393388,-1.7177148,1.0
SMTN,0.0819797351824514,-1.7068576,1.0
COMMD3,0.9794950693380683,-1.7065916,1.0
KCNK3,0.7044463028809076,-1.7046632,1.0
OTUD5,0.9012532207004401,-1.7026714,1.0
SRP19,0.9763141417794696,-1.6897652,1.0
COL12A1,0.7951119235789342,-1.6893874,1.0
ATP6V1C1,0.9392444111929641,-1.6889017,1.0
ATP6V1D,0.9103819272873355,-1.6887474,1.0
CHMP7,0.9703067915240375,-1.6887467,1.0
CCDC107,0.554423387424917,-1.685384,1.0
SHROOM3,0.7773903809757196,-1.6793677,1.0
OTUD3,0.9611224534263084,-1.6784259,1.0
GNA13,0.8903861369771222,-1.6735381,1.0
JPH2,0.6615172021458069,-1.669806,1.0
TAF1D,0.8973949323336766,-1.668364,1.0
CBL,0.9961107210795509,-1.6622045,1.0
FOLR1,0.7564119611635257,-1.6621726,1.0
ASAP2,0.6689225203487856,-1.660799,1.0
CD4,0.7893062132309823,-1.6570187,1.0
HOXB2,0.7416312136608909,-1.6485982,1.0
PELO,0.6647328909748171,-1.6457393,1.0
ADGRG1,0.8108776118352347,-1.6445715,1.0
HSPA1A,0.985857852118269,-1.6321049,1.0
EMSY,0.9279693897830036,-1.6273167,1.0
NAA16,0.9364244246976776,-1.6226813,1.0
LMOD1,0.21550550377525313,-1.6225752,1.0
GPC1,0.5714712698162832,-1.6059738,1.0
PIGR,0.6159270094693841,-1.6050162,1.0
MYADM,0.6153036049575522,-1.6044997,1.0
IGSF9B,0.47941316136522727,-1.6035942,1.0
FLNC,0.5073734476243548,-1.6009605,1.0
PTPRU,0.9138961879418495,-1.5951849,1.0
ATP5PD,0.9717201467820881,-1.5930382,1.0
TNS2,0.8889853872888633,-1.582974,1.0
SNRK,0.8914369240637363,-1.5567313,1.0
NTN4,0.7443117242818109,-1.543015,1.0
RASL12,0.29198369491404785,-1.5428338,1.0
C1orf198,0.6870868422311007,-1.5382981,1.0
FXR2,0.9901002321076005,-1.5303438,1.0
KRCC1,0.9590036788138335,-1.5221481,1.0
HEXD,0.8837356975306767,-1.51413,1.0
ITGAV,0.8239598564742578,-1.5136888,1.0
C8orf76,0.9929286483509641,-1.5066813,1.0
CTDSPL,0.8426340148710147,-1.49968,1.0
ACTG2,0.3761864629205661,-1.4991755,1.0
SATB1,0.9385393417477881,-1.4989321,1.0
ZFC3H1,0.9191707155384472,-1.4986557,1.0
FCHO2,0.9865648909205468,-1.4908607,1.0
MFSD14B,0.996464289460427,-1.485728,1.0
ITPK1,0.7216292465993472,-1.4838852,1.0
GBA,0.8746484487161064,-1.4831797,1.0
PYM1,0.9188189670879233,-1.4822333,1.0
PSMD13,0.9561790990070236,-1.4731265,1.0
DDX21,0.9985857118960406,-1.4707241,1.0
TRIQK,0.9434758088177065,-1.4691689,1.0
ST7,0.942065159766926,-1.466317,1.0
MINDY4,0.8715066476743175,-1.4587921,1.0
KLHL6,0.782831308440572,-1.4582582,1.0
ILVBL,0.9272651572153543,-1.4571956,1.0
CAV1,0.810190499400176,-1.4533178,1.0
CDK9,0.8593082369477676,-1.4489049,1.0
PEF1,0.8991484046354262,-1.4410337,1.0
NCALD,0.8122522734112362,-1.4404547,1.0
PTPN18,0.8565246284806892,-1.4374876,1.0
UGDH,0.9258568635486057,-1.4336056,1.0
PABPC1L,0.8291376119251087,-1.429665,1.0
TNXB,0.7054336365400158,-1.4273685,1.0
DIP2C,0.8551334909792392,-1.4233105,1.0
ABCA6,0.7923783896869683,-1.4230044,1.0
CCN2,0.5559088086995705,-1.4211973,1.0
THSD4,0.5841903264702997,-1.4143282,1.0
CDK5RAP3,0.9219852668491838,-1.412232,1.0
ZNF219,0.889335542391357,-1.4106022,1.0
CALU,0.7352776049527954,-1.4102578,1.0
ENAH,0.601042647662261,-1.3989198,1.0
FAM131A,0.8301740619280393,-1.3957856,1.0
RBM15,0.9886860684186605,-1.3956068,1.0
ALDH1B1,0.5942753747693668,-1.3896586,1.0
ZNF707,0.9713667994678313,-1.3875858,1.0
MRVI1,0.2907678197386063,-1.382256,1.0
MEIS1,0.4841063043631155,-1.3813326,1.0
CARD19,0.8558290037284183,-1.3807268,1.0
SNX33,0.9202260555249726,-1.3786726,1.0
MYO9B,0.8091601051195874,-1.3672546,1.0
CYSTM1,0.9332528946707959,-1.3648881,1.0
RASGRP2,0.5045394007200079,-1.3646632,1.0
ACP5,0.8184453551967845,-1.3496509,1.0
ACAA1,0.8593082369477676,-1.3452449,1.0
DGLUCY,0.9519432719265172,-1.3433414,1.0
HCFC1R1,0.6705366740595696,-1.3403851,1.0
ST5,0.5759986485576745,-1.3383628,1.0
ZDHHC21,0.9908073258932562,-1.3362004,1.0
FOXJ2,0.908274207691047,-1.3329028,1.0
AKAP9,0.9982321403907837,-1.3319256,1.0
EPHX1,0.8095035332121171,-1.3293772,1.0
ANKH,0.8212015012939614,-1.3226681,1.0
IL13RA1,0.8861849318454664,-1.3178785,1.0
SERPING1,0.7382849820614343,-1.3176469,1.0
OXLD1,0.9251528035462971,-1.3154929,1.0
EVC,0.8627902041105469,-1.3152809,1.0
MTIF2,0.9251528035462971,-1.3072851,1.0
SUMF1,0.9745471193104167,-1.3070403,1.0
RO60,0.9724268579943028,-1.3034114,1.0
CASP9,0.8530476300308474,-1.3026143,1.0
LHFPL6,0.7332749357338018,-1.2989093,1.0
FHOD1,0.6857832278060584,-1.2870517,1.0
TGFB1I1,0.46765388264163077,-1.2779928,1.0
ACTN1,0.23603782004445617,-1.2757092,1.0
ELL2,0.7252825205852276,-1.2657752,1.0
PSME1,0.796821662768381,-1.264039,1.0
MERTK,0.8774428222663576,-1.2583083,1.0
OGFOD3,0.9392444111929641,-1.2578543,1.0
DES,0.33937369408861495,-1.2566419,1.0
ANPEP,0.831556454730835,-1.2557746,1.0
NDUFS3,0.975960727708644,-1.2552521,1.0
TAPBP,0.38098548491107365,-1.2516892,1.0
KANK2,0.4885460405059242,-1.2417152,1.0
NKD2,0.6118798517226685,-1.2409917,1.0
B9D1,0.9787881665873843,-1.2355101,1.0
CASZ1,0.8816372370316281,-1.2337372,1.0
TBX5,0.7523717417635669,-1.2337234,1.0
SH3RF3,0.9385393417477881,-1.2335498,1.0
GTF2H4,0.8844353664292366,-1.2286067,1.0
CFAP157,0.8634869197864202,-1.2283782,1.0
TMEM41B,0.9318436627818885,-1.2205194,1.0
PTPN4,0.930786878813308,-1.2185278,1.0
RAPGEF5,0.8060709137574126,-1.2180153,1.0
COL9A2,0.853742803602657,-1.2158576,1.0
CLN3,0.8812875739742596,-1.2102368,1.0
NGLY1,0.9484144477610702,-1.2083751,1.0
BCKDK,0.9752539137938491,-1.2062391,1.0
SMS,0.9251528035462971,-1.1962756,1.0
TNFRSF14,0.6231159936495481,-1.1954631,1.0
LASP1,0.8253398521852638,-1.194771,1.0
PALLD,0.4774879316156331,-1.194308,1.0
LIMS2,0.3250135530966308,-1.1864523,1.0
CNN1,0.4687409820356827,-1.1816912,1.0
SERPINB1,0.6737695415253211,-1.1794245,1.0
EIF4G3,0.9688935295167302,-1.1786745,1.0
ANTXR1,0.3674071676199737,-1.1779265,1.0
ADGRL3,0.748338295300305,-1.1777534,1.0
SBSPON,0.6522271329195435,-1.1777179,1.0
CSNK1A1,0.9061671336698763,-1.177564,1.0
SLC5A3,0.627823945241178,-1.1771691,1.0
TMEM141,0.9399495282681973,-1.1692985,1.0
ACTR1A,0.934662335784188,-1.168538,1.0
EBF1,0.7564119611635257,-1.166495,1.0
SUN2,0.6815529528272412,-1.1659489,1.0
SPAG9,0.9138961879418495,-1.1656759,1.0
CCNT1,0.9929286483509641,-1.1619939,1.0
FOXC2,0.6433083023852355,-1.159126,1.0
ADCY5,0.5347081867013614,-1.1550902,1.0
BCL10,0.9434758088177065,-1.1542805,1.0
GALNT11,0.9844438083905894,-1.1527735,1.0
AOC3,0.8205122563838549,-1.1505903,1.0
CGNL1,0.9392444111929641,-1.1499029,1.0
PHLDB2,0.5455518550313967,-1.148417,1.0
GALNS,0.8998499319196424,-1.1412311,1.0
MAP1B,0.4974909639914179,-1.1411656,1.0
