gene,p_val,logFC,p_val_adj
CCDC47,0.4092808518211747,-2.7600338,1.0
ORAI2,0.6001920696842381,-2.7582572,1.0
TXNL4A,0.3014558847880705,-2.7567992,1.0
SYF2,0.46436174965094645,-2.7450943,1.0
IFI16,0.13351102361281564,-2.743181,1.0
CD180,0.11993380639561248,-2.7425842,1.0
CD300E,0.006170384408706612,-2.7425265,0.9397324074630214
VMA21,0.37960868659368563,-2.7252219,1.0
DNAJC8,0.37557243094762294,-2.7228637,1.0
IMPDH1,0.5338890508861863,-2.720564,1.0
SCYL2,0.3995185886860857,-2.7202668,1.0
HMGB2,0.4207328183727258,-2.7183118,1.0
TMEM179B,0.47205442550874543,-2.7169223,1.0
TMEM167A,0.07513595355012485,-2.7151165,1.0
OLR1,0.21157816880991898,-2.712078,1.0
MSR1,0.4045504323576461,-2.7025247,1.0
HEXB,0.08709128833211148,-2.6970122,1.0
SMIM30,0.6682452816835618,-2.6818635,1.0
LACC1,0.5755054343036773,-2.6791484,1.0
SIRPA,0.010814143216392916,-2.6738048,1.0
ARPC2,0.07523381958894282,-2.6671693,1.0
IGFLR1,0.4374653396799778,-2.6595247,1.0
METRNL,0.018770987797850993,-2.658789,1.0
ERCC1,0.703814186446523,-2.6586602,1.0
MEGF9,0.0933870989139026,-2.6565716,1.0
GASK1B,0.026409476662898206,-2.6535413,1.0
TMEM108,0.923153042986751,-2.6500907,1.0
SARAF,0.23213235263575227,-2.647282,1.0
UBE2N,0.7567919513249048,-2.6425054,1.0
EIF3H,0.3805813426697243,-2.6417952,1.0
NSDHL,0.8491228556647703,-2.6334727,1.0
BTK,0.15558923999024532,-2.626429,1.0
SUB1,0.7938491778917441,-2.6247745,1.0
PSEN1,0.31262788800939423,-2.624341,1.0
LITAF,0.05493372758207136,-2.6175737,1.0
DOCK2,0.016345128557040855,-2.6151855,1.0
CLSTN1,0.45872886932227086,-2.6136775,1.0
GPR35,0.44543870699406407,-2.6088488,1.0
GLIPR1,0.004467520605696049,-2.6031582,0.8497932762972479
UBE4A,0.5804042205616655,-2.5949595,1.0
TMEM51,0.43184571332890453,-2.5824687,1.0
SP100,0.5088652101449535,-2.5795767,1.0
SNX8,0.7943097875547777,-2.5709698,1.0
SHTN1,0.15927319169536247,-2.570877,1.0
NDUFS6,0.39419299716057354,-2.570099,1.0
CUEDC2,0.6423647297588035,-2.5587556,1.0
SSR2,0.13459681293366305,-2.5569088,1.0
TLR6,0.5665754122323328,-2.555656,1.0
OS9,0.028224292882005137,-2.5488067,1.0
C6orf136,0.9711737520568137,-2.5406358,1.0
CR1,0.03470976283643365,-2.537371,1.0
COTL1,0.00016142619603729913,-2.5335126,0.11120159347891163
PNKD,0.35129764970771904,-2.530677,1.0
CD1D,0.13868958564481396,-2.5301557,1.0
RAB31,0.11217334771557975,-2.5300553,1.0
PRKCB,0.08298162288109165,-2.518541,1.0
ASAP1,0.45044142912914586,-2.516022,1.0
KLF8,0.8100121912663828,-2.515143,1.0
CD244,0.5894357127692789,-2.5111263,1.0
UPF3B,0.9416721492909764,-2.5109153,1.0
ZNF587B,0.729693092963704,-2.5038214,1.0
SLC22A15,0.6158603775993853,-2.503615,1.0
CCR1,0.08176935323693782,-2.5015788,1.0
KCNAB2,0.15698494975933028,-2.4978592,1.0
STK36,0.8754108834896139,-2.4974442,1.0
PIKFYVE,0.49706070528362256,-2.4958763,1.0
PRKCD,0.02331586491345794,-2.4923553,1.0
GNB2,0.053366520277480664,-2.492216,1.0
IRF8,0.10366832318669357,-2.489315,1.0
AGFG2,0.8566179451441547,-2.4892612,1.0
CCND2,0.6466491943286712,-2.488366,1.0
IPP,0.8754108834896139,-2.4869473,1.0
PFKFB3,0.23825708625091047,-2.4863307,1.0
CX3CR1,0.11003038902267896,-2.484722,1.0
SERPINE1,0.9502306895917894,-2.484128,1.0
GIMAP6,0.3823685171518484,-2.4828534,1.0
PIK3AP1,0.003134710283911988,-2.4782035,0.680360955319199
DSTN,0.838372683522253,-2.4743862,1.0
SIGLEC14,0.006125696167575645,-2.4723907,0.9397324074630214
SH3BP2,0.17581172744755014,-2.4702623,1.0
MANBA,0.2010714295582985,-2.4674447,1.0
PCBP1,0.1845464993180983,-2.4553719,1.0
WIPF1,0.042671340566386703,-2.4543078,1.0
TDRD7,0.7173823972148825,-2.4541562,1.0
PTPRE,0.15576318687717308,-2.4490397,1.0
CCNB1IP1,0.9131977995425776,-2.44135,1.0
MARCH1,0.05751312249093575,-2.4397855,1.0
CCR2,0.03012286313439026,-2.4388247,1.0
SAPCD1,0.9037292384502296,-2.4376125,1.0
DNAJC7,0.3758943526372751,-2.4371126,1.0
UBE2W,0.5006626403816541,-2.4341347,1.0
LGALS9,0.03344829453856823,-2.433598,1.0
TRPS1,0.2432866027744467,-2.4267108,1.0
PPP1R18,0.0429777410227892,-2.4223268,1.0
GNL2,0.792007459641812,-2.420157,1.0
BLVRB,0.06714502490635851,-2.4200785,1.0
JUNB,0.0696351653424033,-2.41992,1.0
ACTL6A,0.7754853627070035,-2.4166453,1.0
LACTB2,0.9816536485665288,-2.412068,1.0
RIMKLB,0.6887995195274863,-2.4077654,1.0
LIAS,0.9611748299609514,-2.405285,1.0
EIF2S1,0.5323192967268657,-2.4043703,1.0
BOC,0.8379059530592254,-2.4036665,1.0
AGTRAP,0.1845464993180983,-2.3976996,1.0
GNAI3,0.1320483085566275,-2.396662,1.0
SELL,0.1017803103279952,-2.3955634,1.0
USP3,0.3268611112932891,-2.3932033,1.0
PPP1CA,0.21731172055415726,-2.393191,1.0
RNF149,0.09391317690382905,-2.3893557,1.0
AJUBA,0.8763524688781288,-2.3880699,1.0
COMMD7,0.8697651201427725,-2.3876455,1.0
TTF2,0.8678846586048439,-2.3861933,1.0
ITGAX,0.005320379090956468,-2.3860102,0.9213409054293237
TENT2,0.5641515358961939,-2.3825867,1.0
C3AR1,0.0039002561220629643,-2.3820477,0.7629093579995754
ING2,0.80076578510428,-2.381018,1.0
THEMIS2,0.005252133812963712,-2.359957,0.9213409054293237
MGAT1,0.03782125511668642,-2.3530424,1.0
RHOA,0.010740291200858561,-2.3474948,1.0
SUPT6H,0.7472713375839759,-2.34618,1.0
LYVE1,0.9416721492909764,-2.3448317,1.0
MAP3K1,0.046080094404893183,-2.3431456,1.0
FBXO32,0.8857777327441686,-2.3406918,1.0
NID1,0.9690306907388129,-2.340653,1.0
HIST2H2BE,0.21366030847692996,-2.3375535,1.0
TESC,0.3259777781404064,-2.3367047,1.0
DNAJB11,0.1931892856345523,-2.334046,1.0
RMND5A,0.6249237824704681,-2.3313422,1.0
MAN2B2,0.4101290192143622,-2.3308847,1.0
NPRL2,0.7613386841333527,-2.329491,1.0
FEZ2,0.9606988306272156,-2.3284698,1.0
C18orf32,0.5487182861882531,-2.3279936,1.0
ZNF518A,0.4663697283226319,-2.3279285,1.0
GIMAP5,0.606437768895838,-2.3277826,1.0
AP1S2,0.11851798947661848,-2.3265626,1.0
HIPK3,0.1900402202788597,-2.3228915,1.0
TXNDC12,0.21027071321194335,-2.3187227,1.0
ADAP1,0.258947123515308,-2.3176565,1.0
MX1,0.6285227965892168,-2.3157914,1.0
RIN3,0.048955925352434565,-2.3133745,1.0
CYSLTR1,0.5260637370587078,-2.312479,1.0
RAC2,0.038404135860857065,-2.3086178,1.0
TMEM203,0.8030748256107667,-2.3064115,1.0
RGP1,0.8037678740924561,-2.301996,1.0
EIF4H,0.49403823927032364,-2.3015075,1.0
ACADSB,0.8763524688781288,-2.3011506,1.0
ZMIZ1,0.13868958564481396,-2.3003302,1.0
NCF1,0.6329808497864469,-2.2985387,1.0
NFAM1,0.2276127314002112,-2.2969825,1.0
PLBD2,0.21842701903272077,-2.2951512,1.0
UBQLN4,0.8397732154727183,-2.2909822,1.0
PREX1,0.36710364468517476,-2.2900898,1.0
PSAP,8.593810128712426e-06,-2.289745,0.01702004095991496
MANF,0.1910518894457588,-2.2878232,1.0
SERPINI2,0.7915472109445921,-2.2857347,1.0
CREBL2,0.19939283335702185,-2.2845168,1.0
AGO4,0.6518060477461034,-2.2798684,1.0
LYN,0.007115265224108238,-2.279761,1.0
GLB1,0.22509104230802301,-2.274525,1.0
TRAPPC3,0.5323192967268657,-2.2735837,1.0
ATP6V0C,0.09979670883533535,-2.268768,1.0
AP3M2,0.8285835310771018,-2.2632332,1.0
PRPSAP2,0.9816536485665288,-2.2590399,1.0
EFR3A,0.5012326292319313,-2.255895,1.0
MAP7D1,0.37252267366481884,-2.254802,1.0
DHFR,0.8123279965714006,-2.2541006,1.0
PLAUR,0.06661157797162966,-2.2535279,1.0
ITGB1,0.29315061851443935,-2.2532103,1.0
GSTM3,0.9616508431349596,-2.2486525,1.0
ZBTB4,0.8495909067524529,-2.245759,1.0
CLEC4A,0.06451258072804118,-2.2439086,1.0
CHPT1,0.5750980854516604,-2.2349896,1.0
ADGRL1,0.8290490907800379,-2.2308116,1.0
TOMM6,0.5722504672705921,-2.2252393,1.0
STYX,0.7308157656349115,-2.2247796,1.0
LDLRAD1,0.8472511847277381,-2.2240188,1.0
GALK1,0.6169112925621398,-2.2182896,1.0
RRP12,0.738690503585667,-2.2133207,1.0
GALNT1,0.2754240876084052,-2.2117836,1.0
RRAGC,0.5898477706458809,-2.2098398,1.0
