gene,p_val,logFC,p_val_adj
GPX4,0.1635891276526218,-1.9407588,1.0
PDE3B,0.8608347677733097,-1.9316418,1.0
PPDPF,0.8085432757771488,-1.9266349,1.0
UCK1,0.9460879724312705,-1.9249771,1.0
PPIA,0.7795753205423509,-1.9204856,1.0
AC118549.1,0.9540653416982284,-1.8998992,1.0
PSAP,0.011280758738973896,-1.8914081,1.0
SLC43A2,0.597194421358342,-1.8897516,1.0
C9orf16,0.4265184008008188,-1.8887336,1.0
DUSP6,0.9920070794562718,-1.882468,1.0
LILRB4,0.5820770593020111,-1.8817356,1.0
ADPGK,0.30597947970730244,-1.8792142,1.0
TNFSF13B,0.8265413451611925,-1.8695521,1.0
RAP1A,0.4917852983640515,-1.8687961,1.0
BTG2,0.784864542750652,-1.8667967,1.0
FAM174A,0.9361239507683903,-1.8644283,1.0
PIGG,0.9361239507683903,-1.8627034,1.0
TP53I3,0.8874737465481363,-1.8523507,1.0
LRRC14,0.8284927331166169,-1.8507618,1.0
RHOQ,0.4558483126852976,-1.8445703,1.0
SLF2,0.9710315455504427,-1.8383421,1.0
TFPI,0.6368631238133762,-1.8360666,1.0
C11orf96,0.6909385153595862,-1.834138,1.0
GDI2,0.7202410667833419,-1.8329859,1.0
CLDN4,0.7589991356184028,-1.8281851,1.0
FCGR3A,0.08739752834853014,-1.8215873,1.0
UBB,0.3790279434284374,-1.82134,1.0
MTREX,0.9351280726940304,-1.8171929,1.0
TRMU,0.8323986743988472,-1.8118936,1.0
TCN2,0.346039041064338,-1.8067759,1.0
PPP1R8,0.8736431108234894,-1.8049607,1.0
NAPSA,0.7613832770237062,-1.8043363,1.0
SNTB2,0.8864846554064384,-1.8039991,1.0
PEX2,0.8187466163770836,-1.8010967,1.0
PIK3C2B,0.7249316326704995,-1.8008164,1.0
SPI1,0.0556166527111461,-1.7971958,1.0
MARCH7,0.6561995517400845,-1.7935159,1.0
SET,0.8177735168185599,-1.7921441,1.0
RRAGD,0.6102925009196383,-1.7904335,1.0
LHFPL2,0.2776206239415202,-1.789537,1.0
TIMP2,0.07745649352197832,-1.7888114,1.0
DHPS,0.8894524531344127,-1.783151,1.0
MPV17,0.6730249031385428,-1.7820895,1.0
GRB2,0.4356789517250659,-1.7751337,1.0
ARRDC1,0.7006572662397288,-1.7688869,1.0
LAMTOR3,0.6431324219559836,-1.7634903,1.0
ERC1,0.9062980432438447,-1.74597,1.0
SMYD2,0.9920070794562718,-1.7441131,1.0
DSC2,0.6377571614836106,-1.7338494,1.0
SNRPA1,0.823616274381691,-1.7331188,1.0
CST3,0.13618508346726796,-1.7303658,1.0
CLIC1,0.5287798582443284,-1.729047,1.0
DNAJB9,0.8973740469201825,-1.7270495,1.0
SIN3B,0.7983723900713589,-1.7202563,1.0
S100A11,0.11562114801376193,-1.7185802,1.0
FAM189A2,0.7155610069218306,-1.7140086,1.0
SRP72,0.834353204349912,-1.7114977,1.0
GAS7,0.7925756624018682,-1.7110937,1.0
ARPC5,0.5726671557722396,-1.6961848,1.0
SSR1,0.6748538932393979,-1.6828419,1.0
CCL2,0.5109117683631208,-1.6699185,1.0
NAGLU,0.7829400253402359,-1.6627553,1.0
S100PBP,0.8226417929142755,-1.6569381,1.0
UBE2W,0.8284927331166169,-1.6453954,1.0
PRKCZ,0.7315157688355648,-1.6450481,1.0
PDCD5,0.9980017385303994,-1.6432271,1.0
SRPK1,0.8805538743608377,-1.6350069,1.0
GTF3C3,0.8973740469201825,-1.6329168,1.0
SERPINA1,0.1652995928412374,-1.628183,1.0
PPIB,0.6485264268479871,-1.6228503,1.0
EDC4,0.8953926577422824,-1.6211637,1.0
PI4K2A,0.6657283566251082,-1.6204064,1.0
DDX56,0.925175130150726,-1.6201266,1.0
TPM1,0.53041986191362,-1.6174868,1.0
PHF2,0.9351280726940304,-1.6173228,1.0
NRAS,0.8032115164386953,-1.6148471,1.0
MARCKS,0.7066984076400027,-1.6090952,1.0
COLGALT1,0.2776206239415202,-1.6089103,1.0
FNBP1L,0.7381197368534582,-1.6024721,1.0
SELENOW,0.7843832895677874,-1.5995708,1.0
ITPK1,0.5967600282398637,-1.5982834,1.0
CPVL,0.26857866784133333,-1.5960436,1.0
WASF2,0.6498778288046396,-1.591798,1.0
PRDX6,0.9202029491022399,-1.5915344,1.0
MMS19,0.8775909729448428,-1.5904742,1.0
BTK,0.6458270962921395,-1.5865952,1.0
TMEM176A,0.32376321342292547,-1.5852467,1.0
TSPAN14,0.7286915417659289,-1.5835963,1.0
SLC38A6,0.7781345633896379,-1.5735389,1.0
USP9X,0.7020497130311207,-1.5640029,1.0
FARP1,0.9950043737432099,-1.5628399,1.0
ANKRD28,0.816800697982918,-1.5570512,1.0
NQO2,0.891431848650794,-1.5547643,1.0
ST5,0.6471761814204756,-1.5537586,1.0
PLIN2,0.6279519859522247,-1.5534257,1.0
NPL,0.3015634500175227,-1.5522947,1.0
WDR45,0.8559180218040278,-1.5339369,1.0
CD33,0.6350766346563799,-1.5335996,1.0
PPARD,0.834353204349912,-1.5283754,1.0
NCOA7,0.8148559082550663,-1.5235047,1.0
CHCHD7,0.823616274381691,-1.5204304,1.0
ACP5,0.18584310911096358,-1.5188066,1.0
HVCN1,0.6244025666540252,-1.5142674,1.0
CTSD,0.0546635672910615,-1.5128345,1.0
SLCO3A1,0.9421012637865784,-1.508609,1.0
P2RX7,0.7839021188221298,-1.5074365,1.0
PPT1,0.26053604908134875,-1.4984635,1.0
CSDE1,0.601546238380309,-1.4984545,1.0
JMJD8,0.974027162420689,-1.4932748,1.0
BTF3L4,0.8534617320860837,-1.4823273,1.0
CAP1,0.734343638545291,-1.4810866,1.0
RICTOR,0.8480629253747709,-1.4751269,1.0
SCRIB,0.8618187709264988,-1.4626733,1.0
TMIGD3,0.7127580803071532,-1.4613086,1.0
SF3A2,0.9660397796998705,-1.4612077,1.0
IMPA2,0.9202029491022399,-1.4598721,1.0
ACSL1,0.32437762344902166,-1.4584744,1.0
SLCO2B1,0.1792679691180442,-1.4574503,1.0
KRT8,0.7954726150664551,-1.4570756,1.0
LSM10,0.8461014750562612,-1.4569222,1.0
CELSR1,0.7542377401223903,-1.4459318,1.0
ALG3,0.838265324288301,-1.4431555,1.0
ARHGAP27,0.7786147313070837,-1.4394708,1.0
SLC18B1,0.7628148516456574,-1.4388134,1.0
ITGAX,0.4228858612111026,-1.43765,1.0
GNPDA1,0.7053026407771268,-1.4331856,1.0
GUSB,0.49296933884288374,-1.4326513,1.0
NCF4,0.5226529177020183,-1.4315531,1.0
UBR3,0.8559180218040278,-1.4308358,1.0
NKG7,0.820693651880206,-1.4296956,1.0
CDC25B,0.8192332709758142,-1.422812,1.0
GALNS,0.8294688249549509,-1.4227403,1.0
COX7A2L,0.7704635131905793,-1.4207963,1.0
TRIP12,0.9003473271211969,-1.4192827,1.0
TOB1,0.9690346920532998,-1.4164302,1.0
PTPN2,0.9281598549705274,-1.4107852,1.0
CD4,0.2650728371532429,-1.410631,1.0
ABCF1,0.8706842718970875,-1.4095416,1.0
RAB11FIP2,0.8993560762342242,-1.4071252,1.0
ISG15,0.7647248797025387,-1.3978329,1.0
WDR61,0.956060434669517,-1.3975332,1.0
PIK3R5,0.6328465085033241,-1.3970228,1.0
NOD1,0.901338733455406,-1.3934828,1.0
SECTM1,0.7532865744722125,-1.3933526,1.0
LIFR,0.7839021188221298,-1.39334,1.0
THRA,0.9261699234999254,-1.39152,1.0
TIPARP,0.930150235822269,-1.389685,1.0
SH3D19,0.8226417929142755,-1.3753833,1.0
FOXK2,0.8894524531344127,-1.3702235,1.0
S100A13,0.9690346920532998,-1.3648727,1.0
IDH1,0.5259160757691456,-1.3576291,1.0
MYO19,0.8726566327001466,-1.3552634,1.0
C1orf162,0.2942981389092124,-1.3530939,1.0
BDP1,0.9062980432438447,-1.3528858,1.0
VAMP8,0.31766084595626254,-1.3515086,1.0
APOC1,0.41891106949841994,-1.3485515,1.0
SLC31A1,0.523467731118335,-1.3450478,1.0
FOXN2,0.8265413451611925,-1.3327951,1.0
EFHD2,0.5020975062525377,-1.3288174,1.0
TFRC,0.18253358903981187,-1.3269765,1.0
BCAP31,0.43383781687269607,-1.3259526,1.0
TLR1,0.7239926867078363,-1.3223671,1.0
PTPRO,0.7071638827780362,-1.3194532,1.0
NDRG2,0.8003071225087844,-1.3175038,1.0
SPEN,0.983016042538313,-1.3131695,1.0
PATL1,0.901338733455406,-1.3104919,1.0
ALKBH7,0.8284927331166169,-1.3062236,1.0
SYNE3,0.9620473155938709,-1.3041675,1.0
RUFY2,0.8070882664196176,-1.2936071,1.0
PTPN9,0.8294688249549509,-1.293361,1.0
SH3BGRL,0.5056935888402705,-1.2885848,1.0
GTF2E2,0.9660397796998705,-1.2862663,1.0
PBX2,0.7652026109201404,-1.2851747,1.0
GNB4,0.4703508703878414,-1.2814283,1.0
TLR2,0.5044933901522477,-1.2807068,1.0
UACA,0.9092753964249408,-1.2806469,1.0
PCBP4,0.7390647536451398,-1.2763033,1.0
GOLIM4,0.7076294674135772,-1.2750262,1.0
KAT2B,0.933136622593952,-1.2737378,1.0
RAB3IP,0.7695061916994629,-1.2706236,1.0
AKAP9,0.8973740469201825,-1.2702403,1.0
BFAR,0.9580558029628403,-1.2686691,1.0
PLPBP,0.8177735168185599,-1.2629038,1.0
SCARB1,0.7400101646917261,-1.2613469,1.0
LRRC25,0.4419724154543375,-1.2594192,1.0
CMC2,0.8904420655372743,-1.2589039,1.0
DOK2,0.5076972551713048,-1.2582905,1.0
LYVE1,0.8070882664196176,-1.2507206,1.0
FDFT1,0.9690346920532998,-1.2501805,1.0
PLOD3,0.688631942957467,-1.2500783,1.0
EFNB2,0.7230541558512154,-1.2485815,1.0
NAGPA,0.7647248797025387,-1.2467424,1.0
MRI1,0.842181445942997,-1.2464231,1.0
UQCC2,0.8874737465481363,-1.2458588,1.0
TRAPPC1,0.6840274921075222,-1.2387203,1.0
MNDA,0.6716544279224308,-1.2343098,1.0
FAM120B,0.856900930047095,-1.2319806,1.0
FAM102A,0.7704635131905793,-1.228373,1.0
TXNL1,0.7513853673889175,-1.2265406,1.0
YWHAH,0.6548428028296265,-1.224859,1.0
NOP10,0.7685492214122682,-1.2215177,1.0
AHCYL2,0.8993560762342242,-1.2210519,1.0
PLD2,0.9043138698332599,-1.2190503,1.0
ANXA5,0.33368479644021054,-1.2186438,1.0
RAB32,0.6693727283416506,-1.2178473,1.0
C4BPA,0.834353204349912,-1.2167115,1.0
LSM14B,0.9500760316124248,-1.2164572,1.0
RNF44,0.7998233240142851,-1.2163231,1.0
PHF21A,0.8461014750562612,-1.2116926,1.0
G3BP2,0.9735278663563254,-1.2114613,1.0
CYB561,0.7839021188221298,-1.2114164,1.0
RNF138,0.8539528771833036,-1.2063922,1.0
F13A1,0.44719411198916903,-1.2040396,1.0
