gene,p_val,logFC,p_val_adj
CAPRIN1,0.6504806927363587,-2.298017,1.0
RDH13,0.8787632653847249,-2.2971592,1.0
AOAH,0.023218759461324633,-2.2970653,1.0
GPD1,0.8930317246359382,-2.2935424,1.0
AAMDC,0.8132182955417329,-2.290437,1.0
KAT6B,0.6469818864107968,-2.2880743,1.0
FBXO45,0.9672951918992575,-2.2866971,1.0
GNA12,0.8730118790100534,-2.2818604,1.0
ATG4A,0.8557991319291146,-2.2808967,1.0
PPP1R1B,0.8530730288164063,-2.2784088,1.0
MYO1E,0.49255951233050965,-2.2729774,1.0
TMEM173,0.23980494580960043,-2.2646768,1.0
TRNP1,0.7305921665476253,-2.263743,1.0
CNN2,0.5014746776329619,-2.2606065,1.0
ZNF276,0.27986774273126547,-2.2558432,1.0
